Data collection started on {11/05/2018 14:39:22.676}
[Time] 	 [G1.X] 	 [G1.Y] 	 [G1.Z] 	 [G2.X] 	 [G2.Y] 	 [G2.Z] 	 [G3.X] 	 [G3.Y] 	 [G3.Z] 	 [G4.X] 	 [G4.Y] 	 [G4.Z] 	 [A1.X] 	 [A1.Y] 	 [A1.Z] 	 [A2.X] 	 [A2.Y] 	 [A2.Z] 	 [A3.X] 	 [A3.Y] 	 [A3.Z] 	 [A4.X] 	 [A4.Y] 	 [A4.Z] 	 [M1.X] 	 [M1.Y] 	 [M1.Z] 	 [M2.X] 	 [M2.Y] 	 [M2.Z] 	 [M3.X] 	 [M3.Y] 	 [M3.Z] 	 [M4.X] 	 [M4.Y] 	 [M4.Z] 	 [EMG1] 	 [EMG2] 	 [PULSE A] 	 [PULSE B]
0.8000000000	1.7776760510	-6.1875333791	2.8763256275	0.7248035401	1.8997482261	0.9231708248	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1185931182	-0.5460898756	-0.8195315480	0.0415655756	0.0077515831	-0.9378194858	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0341496910	0.0299382010	-0.1628747997	0.0306706340	0.0125429160	-0.0937209125	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
0.8200000000	1.1215381094	-6.3401235981	2.5864042115	0.7705806058	2.9068436713	0.7858396277	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1148088808	-0.5507286183	-0.8191653315	0.0438849470	0.0055542840	-0.9369649805	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0347600519	0.0316472114	-0.1620202945	0.0307316701	0.0127870603	-0.0772411688	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
0.8400000000	0.6332494087	-6.6758220798	2.2507057298	1.1367971313	2.2964827955	0.9384298466	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1135881590	-0.5443808652	-0.8189211872	0.0503547723	0.0025024796	-0.9348897536	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342717632	0.0317082475	-0.1609216449	0.0296940566	0.0117494469	-0.0826123445	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
0.8600000000	1.4114595254	-6.3401235981	2.6474402991	0.3585870146	0.6790264744	0.4043640803	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1133440146	-0.5497520409	-0.8197756924	0.0538948653	-0.0034790570	-0.9506370642	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0349431601	0.0306095979	-0.1619592584	0.0336003662	0.0130312047	-0.0715037766	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7515068284	0.8250125887	2.4750377661	
0.8800000000	0.6179903868	-6.6300450141	2.9221026932	0.8010986496	-0.3433279927	0.6790264744	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1134660868	-0.5468223087	-0.8173342489	0.0536507210	0.0018921187	-0.9491721981	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0344548714	0.0305485618	-0.1628747997	0.0301213092	0.0154116121	-0.0803540093	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
0.9000000000	1.0299839780	-6.7063401236	2.5101091020	1.7776760510	-0.1754787518	0.3738460365	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1167620356	-0.5467002365	-0.8181887541	0.0479133288	0.0015259022	-0.9446555276	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0335393301	0.0309758145	-0.1629358358	0.0299382010	0.0138246738	-0.0818799115	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
0.9200000000	0.8468757153	-6.5995269703	2.8152895399	-0.0839246204	-0.2365148394	0.4043640803	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1167620356	-0.5467002365	-0.8158693828	0.0495002670	-0.0054322118	-0.9375753414	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342717632	0.0315861753	-0.1615930419	0.0289616236	0.0116273747	-0.0825513085	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0762188144	2.7527275502	0.8250125887	2.4750377661	
0.9400000000	-0.3280689708	-6.4927138170	2.5864042115	0.3891050584	0.5569542992	0.7705806058	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1178606851	-0.5477988861	-0.8158693828	0.0449835966	0.0001831083	-0.9352559701	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0353093767	0.0297550927	-0.1617151141	0.0267643244	0.0101014725	-0.0810254063	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
0.9600000000	-0.1907377737	-6.4469367514	2.5101091020	0.3585870146	0.9842069123	0.7400625620	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1161516747	-0.5471885252	-0.8219729915	0.0458381018	-0.0021362631	-0.9398947127	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0345769436	0.0296330205	-0.1618982223	0.0294499123	0.0146181430	-0.0882276646	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
0.9800000000	1.3962005035	-6.2027924010	2.5864042115	-0.8773937591	1.1825741970	0.3128099489	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1211566339	-0.5488975357	-0.8219729915	0.0474250401	-0.0057984283	-0.9459983215	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0333562219	0.0310978866	-0.1624475471	0.0309758145	0.0144350347	-0.0914625772	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.0000000000	0.1754787518	-6.3401235981	2.6169222553	0.6027313649	1.0605020218	0.8163576715	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1157854582	-0.5469443809	-0.8194094759	0.0447394522	0.0087281605	-0.9439230945	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342107271	0.0314030671	-0.1620813306	0.0302433814	0.0131532769	-0.0840161746	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7515068284	0.8250125887	2.4750377661	
1.0200000000	1.1062790875	-6.5537499046	2.4338139925	1.0605020218	1.5640497444	0.5722133211	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1183489738	-0.5380331121	-0.8195315480	0.0475471122	0.0009155413	-0.9422140841	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0340886549	0.0305485618	-0.1620813306	0.0307316701	0.0122377356	-0.0846265354	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.0400000000	0.7858396277	-6.3096055543	2.6016632334	-0.0534065766	1.4572365911	0.4959182116	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1184710460	-0.5463340200	-0.8200198367	0.0499885557	-0.0050659953	-0.9414816510	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0340886549	0.0312809949	-0.1624475471	0.0316472114	0.0119935912	-0.0729076066	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.0600000000	0.5416952773	-6.4927138170	2.3727779049	0.4196231022	1.3809414817	0.8163576715	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1145647364	-0.5457236591	-0.8158693828	0.0473029679	0.0023804074	-0.9402609293	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0345159075	0.0310368505	-0.1620813306	0.0296330205	0.0154726482	-0.0779125658	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.0800000000	0.3433279927	-6.3859006638	2.3727779049	0.3891050584	0.4501411460	0.4196231022	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1184710460	-0.5481651026	-0.8219729915	0.0507209888	-0.0006713970	-0.9450217441	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0340886549	0.0304875257	-0.1618982223	0.0296940566	0.0122987716	-0.0860303655	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.1000000000	1.5487907225	-6.2485694667	2.2049286641	0.5264362554	-0.0381475547	0.1754787518	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1137102312	-0.5484092470	-0.8163576715	0.0477912566	-0.0012817578	-0.9456321050	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0343327993	0.0309758145	-0.1614099336	0.0299382010	0.0146181430	-0.0826123445	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7515068284	0.8250125887	2.4750377661	
1.1200000000	0.2365148394	-6.6605630579	2.3880369268	1.2130922408	-0.2517738613	0.1602197299	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1134660868	-0.5454795148	-0.8161135271	0.0465705348	0.0028686961	-0.9418478676	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0347600519	0.0298771649	-0.1619592584	0.0307316701	0.0107118334	-0.0900587472	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.1400000000	0.1754787518	-6.5690089265	2.4490730144	0.7858396277	0.4501411460	0.3891050584	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1156633860	-0.5474326696	-0.8169680323	0.0477912566	0.0000610361	-0.9416037232	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0336003662	0.0296940566	-0.1623254749	0.0295109483	0.0130312047	-0.0740062562	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0737773709	2.7527275502	0.8250125887	2.4750377661	
1.1600000000	0.8773937591	-6.4164187076	2.4185549706	-0.1297016861	0.9842069123	0.5264362554	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1160296025	-0.5480430304	-0.8227054246	0.0459601740	-0.0066529335	-0.9411154345	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0343938354	0.0304264897	-0.1622034028	0.0297550927	0.0129701686	-0.0845044633	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.1800000000	0.3128099489	-6.2638284886	2.4795910582	0.4043640803	1.4419775692	0.8621347372	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1128557259	-0.5437705043	-0.8169680323	0.0435187304	-0.0000610361	-0.9350118257	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342107271	0.0310978866	-0.1622644388	0.0296940566	0.0144350347	-0.0784008545	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7515068284	0.8250125887	2.4750377661	
1.2000000000	1.4419775692	-6.2943465324	2.5711451896	0.3433279927	1.5335317006	0.7858396277	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1139543755	-0.5443808652	-0.8168459602	0.0465705348	-0.0018921187	-0.9413595789	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0341496910	0.0309147784	-0.1623865110	0.0279850462	0.0137636378	-0.0807202258	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.2200000000	0.5416952773	-6.1112382696	2.8000305180	-0.3738460365	0.7248035401	0.7400625620	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1145647364	-0.5465781643	-0.8148928054	0.0455939574	-0.0050659953	-0.9478294041	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0346990158	0.0314030671	-0.1628747997	0.0289616236	0.0134584573	-0.0827954528	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7515068284	0.8250125887	2.4750377661	
1.2400000000	0.6790264744	-6.3859006638	2.6932173648	1.0605020218	0.8468757153	0.6485084306	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1166399634	-0.5457236591	-0.8156252384	0.0474250401	0.0036011292	-0.9452658885	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0351262684	0.0298161288	-0.1623865110	0.0249942779	0.0132143130	-0.0810864424	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.2600000000	0.8468757153	-6.5537499046	2.5406271458	0.8773937591	0.2212558175	0.5264362554	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1177386130	-0.5453574426	-0.8167238880	0.0453498131	0.0006713970	-0.9429465171	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342107271	0.0302433814	-0.1614709697	0.0284122988	0.0127870603	-0.0920119020	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0762188144	2.7515068284	0.8250125887	2.4750377661	
1.2800000000	0.5111772335	-6.4774547951	2.6626993210	0.2059967956	-0.5874723430	0.2975509270	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1173723964	-0.5460898756	-0.8141603723	0.0487678340	-0.0032349126	-0.9379415579	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0345159075	0.0310368505	-0.1622644388	0.0274967575	0.0134584573	-0.0901197833	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.3000000000	-0.3891050584	-6.9504844739	2.4948500801	1.0757610437	-0.0076295109	0.6790264744	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1174944686	-0.5460898756	-0.8174563210	0.0426642252	-0.0003051804	-0.9431906615	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0339055467	0.0313420310	-0.1616540780	0.0312809949	0.0127870603	-0.0718089570	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7515068284	0.8250125887	2.4750377661	
1.3200000000	0.0228885328	-6.6300450141	2.5406271458	1.3504234379	-0.7095445182	0.9079118029	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1156633860	-0.5470664530	-0.8191653315	0.0465705348	-0.0040894179	-0.9444113832	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0336614023	0.0303044175	-0.1617761501	0.0313420310	0.0116884108	-0.0861524376	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.3400000000	0.9994659342	-6.3096055543	2.6321812772	1.0605020218	-1.3962005035	0.9994659342	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1160296025	-0.5442587930	-0.8190432593	0.0460822461	-0.0060425727	-0.9448996719	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0351873045	0.0298771649	-0.1619592584	0.0309147784	0.0116884108	-0.0865796902	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7515068284	0.8250125887	2.4750377661	
1.3600000000	1.2283512627	-6.5537499046	2.7237354086	1.3809414817	-1.4724956130	1.1062790875	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1132219425	-0.5471885252	-0.8167238880	0.0459601740	-0.0018921187	-0.9433127337	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0346379797	0.0299382010	-0.1619592584	0.0310978866	0.0142519265	-0.0758983749	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.3800000000	0.9384298466	-7.4998092622	2.3422598611	1.6556038758	-2.7084763867	1.8387121386	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1159075303	-0.5449912261	-0.8206301976	0.0425421530	-0.0039673457	-0.9420920119	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342107271	0.0310978866	-0.1621423667	0.0274967575	0.0138246738	-0.0797436484	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.4000000000	0.4501411460	-6.9504844739	2.4185549706	3.4866865034	-4.1275654231	2.3422598611	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1170061799	-0.5459678035	-0.8190432593	0.0496223392	0.0005493248	-0.9470969711	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342107271	0.0304264897	-0.1619592584	0.0294499123	0.0131532769	-0.0785839628	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0762188144	2.7539482719	0.8250125887	2.4750377661	
1.4200000000	0.6637674525	-6.5232318608	2.7542534524	3.7918669413	-4.4632639048	2.4490730144	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1151750973	-0.5518272679	-0.8170901045	0.0410772869	-0.0055542840	-0.9507591363	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0340276188	0.0305485618	-0.1617151141	0.0323186084	0.0119935912	-0.0800488289	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.4400000000	0.4501411460	-6.5995269703	2.8000305180	1.9302662699	-4.8905165179	2.3117418173	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1205462730	-0.5498741131	-0.8162355993	0.0341191730	-0.0155642023	-0.9486839094	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0346990158	0.0302433814	-0.1617761501	0.0326237888	0.0117494469	-0.0752880140	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7539482719	0.8250125887	2.4750377661	
1.4600000000	0.4654001678	-6.4774547951	3.0594338903	2.5864042115	-3.6392767224	2.3117418173	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1188372625	-0.5387655451	-0.8166018158	0.0344853895	-0.0114137484	-0.9408712902	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0338445106	0.0307927062	-0.1615930419	0.0306095979	0.0122987716	-0.0740062562	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.4800000000	0.6637674525	-6.1264972915	2.9678797589	2.2354467079	-1.5487907225	2.4490730144	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1192034791	-0.5440146487	-0.8183108263	0.0267948425	-0.0060425727	-0.9394064240	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0339055467	0.0312809949	-0.1618371862	0.0317692836	0.0110780499	-0.0896925307	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0762188144	2.7527275502	0.8250125887	2.4750377661	
1.5000000000	1.7776760510	-5.7907988098	3.0746929122	0.4043640803	-0.8926527810	2.2201876860	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1199359121	-0.5469443809	-0.8238040742	0.0255741207	-0.0145876249	-0.9331807431	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0337224384	0.0301823453	-0.1625696193	0.0287785153	0.0121156634	-0.0856031128	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7515068284	0.8250125887	2.4750377661	
1.5200000000	2.0218204013	-6.0349431601	2.7847714961	0.4501411460	0.5264362554	1.2741283284	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1181048295	-0.5507286183	-0.8194094759	0.0274052033	-0.0090943771	-0.9424582284	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0342107271	0.0306706340	-0.1617151141	0.0278019379	0.0126649882	-0.0784008545	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0762188144	2.7527275502	0.8250125887	2.4750377661	
1.5400000000	0.7095445182	-5.8976119631	2.5558861677	0.2059967956	1.2436102846	0.6790264744	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1122453651	-0.5481651026	-0.8144045167	0.0258182650	-0.0005493248	-0.9390402075	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0343938354	0.0307316701	-0.1626916915	0.0298161288	0.0142519265	-0.0682078279	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.5600000000	0.3280689708	-6.4011596857	2.5101091020	-0.0839246204	1.1978332189	0.4806591897	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1156633860	-0.5457236591	-0.8202639811	0.0292362860	-0.0034790570	-0.9428244450	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0350041962	0.0318913558	-0.1620202945	0.0279850462	0.0130312047	-0.0837109941	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.5800000000	1.9302662699	-6.2333104448	2.4795910582	0.3433279927	1.7318989853	0.2975509270	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1174944686	-0.5469443809	-0.8212405585	0.0256961929	-0.0012817578	-0.9468528267	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0336003662	0.0304264897	-0.1622644388	0.0268253605	0.0124208438	-0.0830395972	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0762188144	2.7527275502	0.8250125887	2.4750377661	
1.6000000000	1.2588693065	-6.4927138170	2.2659647517	0.5416952773	0.8010986496	0.6332494087	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1161516747	-0.5462119478	-0.8167238880	0.0319218738	-0.0056763561	-0.9396505684	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0337834745	0.0299992370	-0.1623865110	0.0305485618	0.0116273747	-0.0920119020	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0762188144	2.7515068284	0.8250125887	2.4750377661	
1.6200000000	-0.2975509270	-6.7368581674	2.2507057298	0.9994659342	0.4806591897	0.7095445182	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1163958190	-0.5469443809	-0.8155031662	0.0317998016	-0.0098268101	-0.9398947127	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0340886549	0.0306706340	-0.1628137636	0.0300602731	0.0126649882	-0.0865186542	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0749980926	2.7527275502	0.8250125887	2.4750377661	
1.6400000000	0.8773937591	-6.4011596857	2.6169222553	-0.0228885328	-0.2517738613	0.9842069123	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	0.0076295109	-0.1181048295	-0.5535362783	-0.8205081254	0.0294804303	-0.0154421302	-0.9448996719	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0000610361	0.0337224384	0.0302433814	-0.1622034028	0.0286564431	0.0149233234	-0.0847486076	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	0.0000305180	3.0762188144	2.7527275502	0.8250125887	2.4750377661	
